date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-04-11,,-82.5925925925926,-77.34042553191489,-63.31428571428572,-61.6,-60.80597014925373,17.125
2020-04-12,,-86.53061224489795,-79.0,-69.96,-67.0,-60.87719298245614,15.5
2020-04-13,,-54.58695652173913,-18.846153846153847,-47.6,-58.36363636363637,-50.38461538461539,20.692307692307693
2020-04-14,,-57.5,-26.428571428571427,-46.76190476190476,-56.36363636363637,-54.05128205128205,23.23076923076923
2020-04-15,,-56.234042553191486,-30.103448275862068,-46.17391304347826,-55.18181818181818,-53.0126582278481,22.75
2020-04-16,,-57.24,-29.74137931034483,-46.54545454545455,-57.27272727272727,-52.64102564102564,24.857142857142858
2020-04-17,,-59.464285714285715,-29.553571428571427,-47.0,-56.36363636363637,-52.666666666666664,25.083333333333332
2020-04-18,,-63.17857142857143,-34.53333333333333,-56.42857142857143,-56.63636363636363,-42.25806451612903,15.333333333333334
2020-04-19,,-81.45833333333333,-75.11111111111111,-64.61290322580645,-61.4,-52.925925925925924,13.75
2020-04-20,,-57.04347826086956,-25.90740740740741,-40.4,-54.36363636363637,-48.324675324675326,20.928571428571427
2020-04-21,,-61.51063829787234,-37.1551724137931,-42.476190476190474,-55.18181818181818,-53.0,22.916666666666668
2020-04-22,,-54.0,-29.982456140350877,-43.142857142857146,-55.0,-50.063291139240505,23.428571428571427
2020-04-23,,-56.58,-32.220338983050844,-46.78260869565217,-57.45454545454545,-51.40506329113924,24.142857142857142
2020-04-24,,-56.92727272727273,-29.607142857142858,-42.43478260869565,-55.54545454545455,-49.73076923076923,23.5
2020-04-25,,-59.89473684210526,-32.74576271186441,-50.91428571428571,-54.27272727272727,-40.18032786885246,15.2
2020-04-26,,-77.5,-71.07692307692308,-57.861111111111114,-59.81818181818182,-49.16,11.875
2020-04-27,,-53.12765957446808,-26.727272727272727,-32.27777777777778,-52.36363636363637,-44.85897435897436,20.428571428571427
2020-04-28,,-54.91836734693877,-31.607142857142858,-35.8,-52.81818181818182,-49.35897435897436,16.928571428571427
2020-04-29,,-49.666666666666664,-30.31578947368421,-37.23809523809524,-52.45454545454545,-47.67088607594937,22.214285714285715
2020-04-30,,-50.4,-29.559322033898304,-37.95652173913044,-52.81818181818182,-48.15384615384615,22.5
2020-05-01,,-50.698113207547166,-22.74074074074074,-28.90909090909091,-49.81818181818182,-45.743589743589745,22.357142857142858
2020-05-02,,-54.40350877192982,-26.31578947368421,-42.78125,-49.0,-35.967213114754095,13.2
2020-05-03,,-71.51923076923077,-71.1842105263158,-51.885714285714286,-55.45454545454545,-44.74,10.5
2020-05-04,,-39.625,-18.173076923076923,-28.166666666666668,-48.45454545454545,-38.532467532467535,17.642857142857142
2020-05-05,,-42.166666666666664,-23.160714285714285,-28.94736842105263,-48.36363636363637,-43.282051282051285,19.785714285714285
2020-05-06,,-41.285714285714285,-21.25925925925926,-23.263157894736842,-47.54545454545455,-41.93589743589744,19.714285714285715
2020-05-07,,-41.64,-20.07547169811321,-26.0,-49.90909090909091,-42.93589743589744,20.357142857142858
2020-05-08,,-42.870370370370374,-14.320754716981131,-27.904761904761905,-48.27272727272727,-39.98717948717949,20.785714285714285
2020-05-09,,-46.14035087719298,-6.944444444444445,-29.62962962962963,-45.90909090909091,-31.704918032786885,11.2
2020-05-10,,-63.51851851851852,-62.8,-33.96875,-47.45454545454545,-35.4,7.375
2020-05-11,,-40.73913043478261,-25.10909090909091,-30.105263157894736,-47.45454545454545,-36.18181818181818,17.071428571428573
2020-05-12,,-40.08510638297872,-23.625,-28.105263157894736,-48.27272727272727,-39.37179487179487,19.142857142857142
2020-05-13,,-39.42857142857143,-23.210526315789473,-18.894736842105264,-46.18181818181818,-38.666666666666664,18.714285714285715
2020-05-14,,-39.08163265306123,-20.857142857142858,-23.55,-48.72727272727273,-39.19230769230769,18.0
2020-05-15,,-40.527272727272724,-19.0,-19.55,-47.27272727272727,-37.02564102564103,19.0
2020-05-16,,-45.93103448275862,-17.196428571428573,-26.333333333333332,-45.72727272727273,-30.475409836065573,10.8
2020-05-17,,-62.54716981132076,-64.10714285714286,-35.39393939393939,-49.27272727272727,-37.56,8.75
2020-05-18,,-31.304347826086957,-13.0,-16.88235294117647,-47.36363636363637,-31.025974025974026,15.071428571428571
2020-05-19,,-34.604166666666664,-17.245283018867923,-16.88888888888889,-47.54545454545455,-36.14102564102564,17.357142857142858
2020-05-20,,-34.276595744680854,-17.372549019607842,-11.944444444444445,-45.0,-36.02597402597402,17.285714285714285
2020-05-21,,-34.75471698113208,-18.818181818181817,-12.88888888888889,-45.54545454545455,-37.03896103896104,18.071428571428573
2020-05-22,,-37.18181818181818,-15.851851851851851,-8.421052631578947,-43.72727272727273,-34.16883116883117,17.642857142857142
2020-05-23,,-42.59649122807018,-15.727272727272727,-14.0,-42.18181818181818,-26.16393442622951,10.090909090909092
2020-05-24,,-56.42307692307692,-60.53703703703704,-16.6,-46.45454545454545,-34.16,7.125
2020-05-25,,-33.06521739130435,-20.62962962962963,10.5625,-51.72727272727273,-48.333333333333336,19.5
2020-05-26,,-30.583333333333332,-20.145454545454545,-14.529411764705882,-46.27272727272727,-32.74025974025974,16.3125
2020-05-27,,-30.714285714285715,-20.41509433962264,-9.588235294117647,-44.90909090909091,-32.57142857142857,16.6875
2020-05-28,,-32.42,-21.660714285714285,-12.166666666666666,-44.45454545454545,-33.44871794871795,17.375
2020-05-29,,-31.87037037037037,-15.943396226415095,-3.5555555555555554,-41.63636363636363,-29.31168831168831,17.0
2020-05-30,,-33.41379310344828,-15.648148148148149,-11.6,-40.27272727272727,-17.28813559322034,9.0
2020-05-31,,-49.450980392156865,-55.92307692307692,-14.892857142857142,-41.0,-25.28,7.555555555555555
2020-06-01,,-23.130434782608695,-13.711538461538462,-7.1875,-41.45454545454545,-25.2972972972973,13.25
2020-06-02,,-25.4468085106383,-19.509090909090908,-9.166666666666666,-42.54545454545455,-30.051948051948052,15.25
2020-06-03,,-23.27659574468085,-17.785714285714285,-0.875,-40.81818181818182,-30.207792207792206,15.125
2020-06-04,,-25.166666666666668,-16.037037037037038,-4.611111111111111,-41.54545454545455,-30.467532467532468,15.4375
2020-06-05,,-26.98148148148148,-15.074074074074074,3.8823529411764706,-39.54545454545455,-28.4025974025974,15.375
2020-06-06,,-28.072727272727274,-13.381818181818181,-10.375,-37.18181818181818,-16.157894736842106,8.181818181818182
2020-06-07,,-44.679245283018865,-54.075471698113205,-5.32,-37.09090909090909,-25.102040816326532,6.666666666666667
2020-06-08,,-20.76086956521739,-11.461538461538462,-7.6875,-41.18181818181818,-24.45945945945946,12.6875
2020-06-09,,-23.72340425531915,-18.672727272727272,-9.117647058823529,-41.27272727272727,-29.428571428571427,15.0
2020-06-10,,-22.020408163265305,-17.0188679245283,6.5625,-38.36363636363637,-29.584415584415584,14.4375
2020-06-11,,-23.9375,-18.254545454545454,3.3333333333333335,-39.27272727272727,-29.90909090909091,14.9375
2020-06-12,,-21.555555555555557,-11.851851851851851,12.352941176470589,-37.72727272727273,-27.05263157894737,14.125
2020-06-13,,-20.35185185185185,-8.703703703703704,7.55,-32.09090909090909,-12.196428571428571,6.454545454545454
2020-06-14,,-39.05882352941177,-48.529411764705884,8.608695652173912,-32.45454545454545,-22.73469387755102,5.0
2020-06-15,,-11.866666666666667,-7.76,9.0625,-36.72727272727273,-22.054054054054053,10.9375
2020-06-16,,-11.25531914893617,-8.784313725490197,9.866666666666667,-37.63636363636363,-26.896103896103895,12.941176470588236
2020-06-17,,-12.1875,-12.117647058823529,14.0,-37.09090909090909,-27.25974025974026,12.764705882352942
2020-06-18,,-11.36734693877551,-8.76,6.333333333333333,-36.81818181818182,-27.883116883116884,12.705882352941176
2020-06-19,,-11.981132075471699,-5.1923076923076925,12.235294117647058,-34.90909090909091,-25.013157894736842,11.117647058823529
2020-06-20,,-11.709090909090909,4.596153846153846,9.61111111111111,-32.45454545454545,-11.267857142857142,5.454545454545454
2020-06-21,,-37.86538461538461,-38.73913043478261,13.35,-29.818181818181817,-16.645833333333332,3.8
2020-06-22,,-16.77777777777778,-14.673076923076923,1.6875,-36.09090909090909,-27.08108108108108,11.4375
2020-06-23,,-17.659574468085108,-16.20754716981132,-1.411764705882353,-38.09090909090909,-29.74025974025974,13.5
2020-06-24,,-15.553191489361701,-16.90566037735849,7.0,-36.63636363636363,-27.584415584415584,13.294117647058824
2020-06-25,,-13.46808510638298,-13.615384615384615,7.0,-35.72727272727273,-27.155844155844157,12.941176470588236
2020-06-26,,-15.18867924528302,-13.735849056603774,9.875,-35.45454545454545,-25.276315789473685,13.0
2020-06-27,,-13.160714285714286,-13.945454545454545,13.5,-29.272727272727273,-13.327586206896552,6.181818181818182
2020-06-28,,-18.096153846153847,-23.69047619047619,0.6363636363636364,-30.454545454545453,-15.479166666666666,5.0
2020-06-29,,-10.4,-11.576923076923077,11.6,-34.0,-21.315068493150687,10.411764705882353
2020-06-30,,-9.680851063829786,-13.12962962962963,11.6,-34.90909090909091,-25.896103896103895,12.294117647058824
2020-07-01,,-7.877551020408164,-12.307692307692308,18.066666666666666,-33.0,-26.649350649350648,11.764705882352942
2020-07-02,,-5.833333333333333,-8.98076923076923,17.88235294117647,-31.363636363636363,-27.532467532467532,11.647058823529411
2020-07-03,,-5.365384615384615,-1.26,40.733333333333334,-33.45454545454545,-32.935064935064936,13.066666666666666
2020-07-04,,-24.727272727272727,-20.80701754385965,22.176470588235293,-34.72727272727273,-24.25423728813559,7.181818181818182
2020-07-05,,-17.176470588235293,-22.390243902439025,5.363636363636363,-28.272727272727273,-18.5,4.1
2020-07-06,,-5.644444444444445,-7.16,17.2,-29.818181818181817,-24.24,10.352941176470589
2020-07-07,,-12.297872340425531,-13.962264150943396,10.133333333333333,-30.545454545454547,-27.87012987012987,12.823529411764707
2020-07-08,,-9.53061224489796,-11.173076923076923,9.75,-31.09090909090909,-26.4025974025974,12.352941176470589
2020-07-09,,-10.479166666666666,-12.333333333333334,12.8125,-32.72727272727273,-26.48051948051948,12.352941176470589
2020-07-10,,-12.403846153846153,-10.245283018867925,19.466666666666665,-30.636363636363637,-24.30263157894737,11.941176470588236
2020-07-11,,-12.290909090909091,-11.236363636363636,11.333333333333334,-25.09090909090909,-12.758620689655173,6.2727272727272725
2020-07-12,,-16.80392156862745,-18.047619047619047,5.739130434782608,-26.90909090909091,-16.729166666666668,5.5
2020-07-13,,-10.28888888888889,-8.596153846153847,15.466666666666667,-29.454545454545453,-22.43243243243243,10.352941176470589
2020-07-14,,-10.063829787234043,-9.196078431372548,16.266666666666666,-31.09090909090909,-26.883116883116884,12.058823529411764
2020-07-15,,-10.142857142857142,-9.490196078431373,19.466666666666665,-31.636363636363637,-26.363636363636363,12.0
2020-07-16,,-13.829787234042554,-10.38,8.588235294117647,-34.27272727272727,-27.7012987012987,12.882352941176471
2020-07-17,,-19.14814814814815,-10.098039215686274,9.588235294117647,-34.18181818181818,-25.789473684210527,13.375
2020-07-18,,-21.763636363636362,-12.4,-4.916666666666667,-29.545454545454547,-14.844827586206897,7.909090909090909
2020-07-19,,-30.442307692307693,-22.261904761904763,-11.233333333333333,-31.272727272727273,-19.708333333333332,6.4
2020-07-20,,-15.577777777777778,-8.058823529411764,10.1875,-35.0,-24.743243243243242,11.6875
2020-07-21,,-17.340425531914892,-14.20754716981132,9.3125,-36.90909090909091,-29.532467532467532,13.823529411764707
2020-07-22,,-16.791666666666668,-12.254901960784315,6.875,-36.36363636363637,-28.48051948051948,13.764705882352942
2020-07-23,,-15.97872340425532,-12.981132075471699,6.111111111111111,-36.36363636363637,-29.142857142857142,13.882352941176471
2020-07-24,,-20.71698113207547,-11.18867924528302,7.0625,-36.90909090909091,-29.844155844155843,14.733333333333333
2020-07-25,,-21.40740740740741,-13.375,-0.47619047619047616,-32.27272727272727,-19.716666666666665,7.545454545454546
2020-07-26,,-46.13461538461539,-27.886363636363637,-16.266666666666666,-33.45454545454545,-25.0,6.222222222222222
2020-07-27,,-7.2727272727272725,-1.4081632653061225,15.733333333333333,-34.90909090909091,-25.973333333333333,10.625
2020-07-28,,-9.595744680851064,0.5208333333333334,9.266666666666667,-35.63636363636363,-29.09090909090909,11.529411764705882
2020-07-29,,-25.5,-11.450980392156863,-2.411764705882353,-38.90909090909091,-34.06410256410256,14.375
2020-07-30,,-61.78,-59.892857142857146,-39.095238095238095,-45.72727272727273,-67.4875,18.1
2020-07-31,,-19.403846153846153,-15.654545454545454,4.833333333333333,-33.81818181818182,-31.256410256410255,11.6875
2020-08-01,,-17.09090909090909,-13.642857142857142,-9.083333333333334,-30.90909090909091,-15.929824561403509,6.0
2020-08-02,,-42.388888888888886,-30.272727272727273,-16.84375,-32.36363636363637,-24.591836734693878,5.888888888888889
2020-08-03,,-6.711111111111111,-10.25,12.5625,-32.90909090909091,-23.54054054054054,9.411764705882353
2020-08-04,,-10.829787234042554,-12.075471698113208,13.466666666666667,-35.81818181818182,-28.051948051948052,11.764705882352942
2020-08-05,,-13.5625,-15.019607843137255,16.875,-35.90909090909091,-27.896103896103895,12.0
2020-08-06,,-15.224489795918368,-14.320754716981131,5.777777777777778,-36.54545454545455,-28.2987012987013,12.058823529411764
2020-08-07,,-17.88888888888889,-14.481481481481481,9.833333333333334,-34.27272727272727,-25.460526315789473,12.117647058823529
2020-08-08,,-14.945454545454545,-8.584905660377359,3.45,-30.181818181818183,-14.192982456140351,6.181818181818182
2020-08-09,,-40.905660377358494,-30.837209302325583,-7.814814814814815,-31.818181818181817,-20.958333333333332,6.1
2020-08-10,,-12.177777777777777,-11.365384615384615,9.5,-35.63636363636363,-23.72972972972973,10.294117647058824
2020-08-11,,-13.574468085106384,-14.923076923076923,4.1875,-37.81818181818182,-26.883116883116884,12.352941176470589
2020-08-12,,-18.130434782608695,-15.942307692307692,2.0625,-33.3,-27.038961038961038,13.294117647058824
2020-08-13,,-14.0,-12.622641509433961,3.6666666666666665,-37.18181818181818,-27.025974025974026,12.117647058823529
2020-08-14,,-16.555555555555557,-8.943396226415095,7.176470588235294,-36.18181818181818,-24.394736842105264,11.823529411764707
2020-08-15,,-14.89090909090909,-6.907407407407407,2.238095238095238,-31.636363636363637,-15.137931034482758,6.090909090909091
2020-08-16,,-42.30769230769231,-29.844444444444445,-8.620689655172415,-32.63636363636363,-22.755102040816325,5.777777777777778
2020-08-17,,-13.088888888888889,-12.153846153846153,9.5,-36.18181818181818,-23.81081081081081,10.352941176470589
2020-08-18,,-15.191489361702128,-13.075471698113208,5.875,-37.63636363636363,-25.5974025974026,12.411764705882353
2020-08-19,,-13.479166666666666,-12.096153846153847,12.125,-38.09090909090909,-26.09090909090909,12.176470588235293
2020-08-20,,-15.97872340425532,-11.784313725490197,6.470588235294118,-37.63636363636363,-26.506493506493506,12.411764705882353
2020-08-21,,-17.807692307692307,1.8125,11.176470588235293,-37.63636363636363,-23.960526315789473,11.705882352941176
2020-08-22,,-68.29824561403508,-57.5625,-45.473684210526315,-37.8,-52.56060606060606,9.125
2020-08-23,,-49.96363636363636,-35.93333333333333,-30.393939393939394,-36.90909090909091,-27.76,6.0
2020-08-24,,-14.282608695652174,-11.846153846153847,2.5625,-34.8,-23.27027027027027,10.75
2020-08-25,,-16.404255319148938,-17.037037037037038,5.0,-39.81818181818182,-27.675324675324674,12.588235294117647
2020-08-26,,-15.88,-16.641509433962263,11.933333333333334,-39.72727272727273,-26.116883116883116,12.411764705882353
2020-08-27,,-17.76086956521739,-16.62264150943396,6.9411764705882355,-39.90909090909091,-27.5974025974026,13.176470588235293
2020-08-28,,-15.692307692307692,-11.30188679245283,15.882352941176471,-37.90909090909091,-24.155844155844157,11.941176470588236
2020-08-29,,-12.964285714285714,-10.685185185185185,9.75,-34.54545454545455,-17.107142857142858,6.090909090909091
2020-08-30,,-43.35849056603774,-31.0,-14.758620689655173,-37.45454545454545,-26.122448979591837,6.333333333333333
2020-08-31,,-11.695652173913043,-13.288461538461538,16.333333333333332,-37.36363636363637,-22.756756756756758,9.941176470588236
2020-09-01,,-15.127659574468085,-16.38888888888889,13.133333333333333,-38.45454545454545,-27.883116883116884,12.352941176470589
2020-09-02,,-13.541666666666666,-17.830188679245282,20.733333333333334,-38.36363636363637,-27.194805194805195,12.0
2020-09-03,,-14.387755102040817,-17.636363636363637,17.4375,-37.0,-28.38961038961039,12.352941176470589
2020-09-04,,-11.622641509433961,-9.826923076923077,27.466666666666665,-33.54545454545455,-25.394736842105264,11.117647058823529
