date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-02-15,4.490196078431373,1.588235294117647,14.019607843137255,3.5098039215686274,0.3333333333333333,-0.39215686274509803
2020-02-16,7.568627450980392,2.2745098039215685,18.627450980392158,2.3529411764705883,0.47058823529411764,-0.6470588235294118
2020-02-17,6.137254901960785,0.4117647058823529,24.372549019607842,-2.2745098039215685,-23.137254901960784,5.294117647058823
2020-02-18,-0.6862745098039216,-0.9803921568627451,5.392156862745098,2.9607843137254903,-0.47058823529411764,0.803921568627451
2020-02-19,1.7647058823529411,0.35294117647058826,7.235294117647059,3.4901960784313726,0.5686274509803921,0.21568627450980393
2020-02-20,1.1372549019607843,0.0,0.5294117647058824,2.176470588235294,0.0784313725490196,0.7843137254901961
2020-02-21,2.0980392156862746,-0.8823529411764706,8.058823529411764,3.823529411764706,1.0588235294117647,0.19607843137254902
2020-02-22,5.823529411764706,3.1176470588235294,34.86274509803921,7.294117647058823,2.784313725490196,-1.0
2020-02-23,7.392156862745098,4.03921568627451,33.705882352941174,7.215686274509804,2.2941176470588234,-0.7450980392156863
2020-02-24,1.803921568627451,0.8235294117647058,8.156862745098039,2.0588235294117645,2.5294117647058822,0.3137254901960784
2020-02-25,3.3137254901960786,0.37254901960784315,7.568627450980392,2.6470588235294117,0.5882352941176471,0.35294117647058826
2020-02-26,8.0,3.6470588235294117,5.705882352941177,5.2745098039215685,1.2549019607843137,-0.5294117647058824
2020-02-27,6.921568627450981,2.843137254901961,9.196078431372548,5.1568627450980395,0.803921568627451,-0.19607843137254902
2020-02-28,7.980392156862745,4.294117647058823,14.058823529411764,7.1568627450980395,2.372549019607843,-1.1568627450980393
2020-02-29,10.254901960784315,6.764705882352941,24.725490196078432,9.294117647058824,2.980392156862745,-1.9215686274509804
2020-03-01,13.843137254901961,9.72549019607843,31.49019607843137,9.92156862745098,3.0,-1.4509803921568627
2020-03-02,7.411764705882353,5.862745098039215,11.705882352941176,2.607843137254902,2.9215686274509802,-0.39215686274509803
2020-03-03,11.117647058823529,10.019607843137255,24.333333333333332,4.078431372549019,1.7843137254901962,-0.803921568627451
2020-03-04,8.745098039215685,7.098039215686274,21.176470588235293,4.921568627450981,2.0392156862745097,-0.6862745098039216
2020-03-05,7.882352941176471,7.137254901960785,23.176470588235293,4.686274509803922,2.0392156862745097,-0.6274509803921569
2020-03-06,5.2745098039215685,3.7450980392156863,19.176470588235293,4.764705882352941,2.3137254901960786,-0.45098039215686275
2020-03-07,9.058823529411764,7.901960784313726,41.68627450980392,9.72549019607843,3.2941176470588234,-1.5098039215686274
2020-03-08,11.333333333333334,8.72549019607843,61.98039215686274,9.901960784313726,1.9411764705882353,-1.0588235294117647
2020-03-09,6.215686274509804,6.607843137254902,36.588235294117645,1.803921568627451,0.6470588235294118,0.19607843137254902
2020-03-10,6.666666666666667,7.882352941176471,27.176470588235293,1.607843137254902,-0.5686274509803921,0.3333333333333333
2020-03-11,7.529411764705882,10.823529411764707,31.92156862745098,2.450980392156863,-0.6666666666666666,0.0196078431372549
2020-03-12,6.823529411764706,22.666666666666668,25.137254901960784,-0.6274509803921569,-2.3333333333333335,0.7647058823529411
2020-03-13,1.0980392156862746,25.352941176470587,11.666666666666666,-4.9411764705882355,-5.352941176470588,2.627450980392157
2020-03-14,-7.627450980392157,16.41176470588235,11.333333333333334,-5.784313725490196,-1.9803921568627452,3.0784313725490198
2020-03-15,-8.313725490196079,12.72549019607843,15.647058823529411,-8.470588235294118,-6.2745098039215685,3.1372549019607843
2020-03-16,-6.9411764705882355,21.58823529411765,7.764705882352941,-14.529411764705882,-18.313725490196077,7.117647058823529
2020-03-17,-18.372549019607842,13.411764705882353,17.274509803921568,-16.980392156862745,-25.274509803921568,10.313725490196079
2020-03-18,-23.88235294117647,8.490196078431373,16.88235294117647,-20.92156862745098,-29.725490196078432,12.156862745098039
2020-03-19,-29.49019607843137,4.901960784313726,5.313725490196078,-28.431372549019606,-32.6078431372549,14.372549019607844
2020-03-20,-32.549019607843135,5.235294117647059,9.509803921568627,-30.215686274509803,-33.745098039215684,15.72549019607843
2020-03-21,-40.490196078431374,-2.0,13.627450980392156,-28.92156862745098,-23.627450980392158,10.823529411764707
2020-03-22,-42.333333333333336,-11.980392156862745,7.647058823529412,-36.705882352941174,-29.80392156862745,9.745098039215685
2020-03-23,-36.549019607843135,-8.843137254901961,-9.568627450980392,-37.80392156862745,-38.666666666666664,16.215686274509803
2020-03-24,-39.78431372549019,-12.235294117647058,5.0588235294117645,-36.411764705882355,-42.450980392156865,18.098039215686274
2020-03-25,-39.90196078431372,-13.313725490196079,7.9411764705882355,-37.745098039215684,-44.01960784313726,18.50980392156863
2020-03-26,-40.529411764705884,-13.431372549019608,21.647058823529413,-39.745098039215684,-45.03921568627451,19.03921568627451
2020-03-27,-42.431372549019606,-14.627450980392156,11.352941176470589,-42.68627450980392,-44.13725490196079,20.235294117647058
2020-03-28,-49.09803921568628,-19.254901960784313,-4.607843137254902,-43.745098039215684,-33.15686274509804,13.764705882352942
2020-03-29,-46.80392156862745,-21.705882352941178,7.176470588235294,-46.80392156862745,-36.372549019607845,11.490196078431373
2020-03-30,-39.90196078431372,-16.666666666666668,4.411764705882353,-43.27450980392157,-45.31372549019608,17.96078431372549
2020-03-31,-40.11764705882353,-15.215686274509803,1.6862745098039216,-40.80392156862745,-47.31372549019608,19.45098039215686
