date,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-03-06,11001.0,3.1979166666666665,3.097826086956522,17.52542372881356,4.509090909090909,6.587719298245614,-0.703125
2020-03-07,11001.0,5.45,3.845360824742268,36.622950819672134,8.872727272727273,0.6565656565656566,-1.3928571428571428
2020-03-08,11001.0,6.484210526315789,5.650602409638554,49.24242424242424,8.89090909090909,-1.021978021978022,-0.9454545454545454
2020-03-09,11001.0,-1.1777777777777778,2.4408602150537635,28.583333333333332,1.8363636363636364,6.9375,0.140625
2020-03-10,11001.0,1.9230769230769231,6.108695652173913,22.271186440677965,1.509090909090909,4.5,0.2923076923076923
2020-03-11,11001.0,2.6451612903225805,7.543478260869565,26.406779661016948,2.1272727272727274,4.234782608695652,-0.0625
2020-03-12,11001.0,4.67741935483871,25.0,20.083333333333332,-1.7454545454545454,3.26271186440678,0.515625
2020-03-13,11001.0,-0.28865979381443296,25.11111111111111,9.05,-5.418181818181818,1.6403508771929824,2.0625
2020-03-14,11001.0,-9.121212121212121,20.191011235955056,5.190476190476191,-7.0181818181818185,-2.585858585858586,3.1785714285714284
2020-03-15,11001.0,-17.75257731958763,14.468354430379748,4.7,-10.236363636363636,-8.25,3.2777777777777777
2020-03-16,11001.0,-28.07608695652174,10.258064516129032,-0.7049180327868853,-16.545454545454547,-28.082644628099175,8.344827586206897
2020-03-17,11001.0,-39.285714285714285,-3.898989898989899,0.9384615384615385,-19.436363636363637,-39.057377049180324,12.120689655172415
2020-03-18,11001.0,-43.645161290322584,-7.91919191919192,-3.073529411764706,-23.490909090909092,-42.983870967741936,13.96551724137931
2020-03-19,11001.0,-47.642105263157895,-12.147058823529411,-10.925373134328359,-31.0,-45.193548387096776,16.137931034482758
2020-03-20,11001.0,-49.42424242424242,-7.360824742268041,-8.102941176470589,-32.6,-44.4344262295082,17.140350877192983
2020-03-21,11001.0,-55.14705882352941,-11.73469387755102,-15.759493670886076,-31.8,-33.8411214953271,11.264150943396226
2020-03-22,11001.0,-58.76842105263158,-25.835164835164836,-19.467532467532468,-39.2,-36.73684210526316,9.942307692307692
2020-03-23,11001.0,-52.48888888888889,-23.900990099009903,-23.53731343283582,-40.0,-48.557377049180324,17.160714285714285
2020-03-24,11001.0,-54.13186813186813,-26.326732673267326,-11.393939393939394,-39.03636363636364,-50.50819672131148,19.280701754385966
2020-03-25,11001.0,-53.608695652173914,-25.84313725490196,-10.5,-40.49090909090909,-51.13709677419355,19.5
2020-03-26,11001.0,-54.47872340425532,-24.805825242718445,1.7878787878787878,-42.54545454545455,-51.99193548387097,20.035714285714285
2020-03-27,11001.0,-55.76,-22.696969696969695,-10.972222222222221,-45.07272727272727,-50.540983606557376,21.160714285714285
2020-03-28,11001.0,-61.386138613861384,-29.28846153846154,-27.78481012658228,-46.4,-40.570093457943926,14.169811320754716
2020-03-29,11001.0,-62.270833333333336,-36.04255319148936,-21.860759493670887,-49.29090909090909,-41.82105263157895,11.673076923076923
2020-03-30,11001.0,-52.764044943820224,-25.9,-11.393939393939394,-45.654545454545456,-49.78688524590164,18.642857142857142
2020-03-31,11001.0,-55.0,-30.980582524271846,-14.0,-43.38181818181818,-53.99180327868852,20.428571428571427
2020-04-01,11001.0,-54.819148936170215,-29.058252427184467,-12.420289855072463,-42.41818181818182,-54.28225806451613,20.25
2020-04-02,11001.0,-56.30107526881721,-27.563106796116504,-15.621212121212121,-46.74545454545454,-55.29032258064516,21.714285714285715
2020-04-03,11001.0,-57.292929292929294,-24.533980582524272,-25.12857142857143,-48.09090909090909,-53.926829268292686,22.75
2020-04-04,11001.0,-61.88235294117647,-27.451923076923077,-27.08641975308642,-47.92727272727273,-43.45794392523364,14.557692307692308
2020-04-05,11001.0,-67.875,-35.98461538461538,0.1016949152542373,-50.943396226415096,-52.59803921568628,11.705882352941176
2020-04-06,11001.0,-53.34782608695652,-23.757575757575758,-2.0307692307692307,-46.78181818181818,-52.204918032786885,19.303571428571427
2020-04-07,11001.0,-53.68131868131868,-24.06,3.5,-44.41818181818182,-55.122950819672134,20.357142857142858
2020-04-08,11001.0,-53.01075268817204,-23.0,-4.235294117647059,-44.872727272727275,-55.25,20.392857142857142
2020-04-09,11001.0,-52.46808510638298,-19.171717171717173,-18.647058823529413,-47.92727272727273,-57.91935483870968,21.4
2020-04-10,11001.0,-66.20430107526882,-36.84722222222222,-10.733333333333333,-50.111111111111114,-70.4308943089431,23.326923076923077
2020-04-11,11001.0,-65.91836734693878,-43.08791208791209,-23.367088607594937,-48.46296296296296,-51.36036036036036,14.038461538461538
2020-04-12,11001.0,-76.23655913978494,-54.149253731343286,-36.82608695652174,-57.22222222222222,-53.960396039603964,12.865384615384615
2020-04-13,11001.0,-49.62222222222222,-19.947916666666668,-30.25,-50.43636363636364,-49.82786885245902,20.333333333333332
2020-04-14,11001.0,-49.234042553191486,-21.41,-13.215384615384615,-45.09090909090909,-51.77049180327869,20.50877192982456
2020-04-15,11001.0,-45.27472527472528,-21.42156862745098,-16.074626865671643,-43.38181818181818,-51.0650406504065,19.910714285714285
2020-04-16,11001.0,-47.744680851063826,-22.04901960784314,-14.5,-45.78181818181818,-50.868852459016395,21.25862068965517
2020-04-17,11001.0,-50.87,-23.21,-17.044776119402986,-46.32727272727273,-50.41803278688525,21.857142857142858
2020-04-18,11001.0,-54.4,-25.98076923076923,-20.354430379746834,-44.127272727272725,-38.37735849056604,13.283018867924529
2020-04-19,11001.0,-61.858695652173914,-39.014084507042256,-9.28,-48.25925925925926,-45.08163265306123,10.826923076923077
2020-04-20,11001.0,-45.955555555555556,-20.622448979591837,1.46875,-44.14545454545455,-47.47933884297521,18.56896551724138
2020-04-21,11001.0,-48.747252747252745,-26.401960784313726,0.6923076923076923,-42.63636363636363,-50.82786885245902,19.607142857142858
2020-04-22,11001.0,-45.043010752688176,-21.93069306930693,-3.076923076923077,-42.29090909090909,-48.983739837398375,19.810344827586206
2020-04-23,11001.0,-47.59574468085106,-23.893203883495147,-11.791044776119403,-44.74545454545454,-49.886178861788615,20.879310344827587
2020-04-24,11001.0,-48.666666666666664,-22.58,-8.029850746268657,-44.41818181818182,-48.377049180327866,20.946428571428573
2020-04-25,11001.0,-51.01980198019802,-23.320388349514563,-1.0128205128205128,-40.03636363636364,-36.628571428571426,11.907407407407407
2020-04-26,11001.0,-58.88297872340426,-35.0,-10.9375,-46.14545454545455,-42.5531914893617,9.98076923076923
2020-04-27,11001.0,-42.57142857142857,-19.78787878787879,4.161290322580645,-42.054545454545455,-44.69672131147541,18.051724137931036
2020-04-28,11001.0,-43.41935483870968,-21.3,9.9375,-39.163636363636364,-48.08196721311475,12.879310344827585
